freq            ,ref_ind         ,kappa           ,alpha           ,epsilon_r       ,epsilon_i       ,ref_ind_S       ,kappa_S         ,alpha_S         ,alpha_max       ,epsilonS_r      ,epsilonS_i      ,delta_N         ,delta_A         ,H_measure_r     ,H_measure_i     ,H_calc_r        ,H_calc_i        ,T_measure       ,T_calc          ,thickness       ,allThicknesses  ,QSnValue        ,QSkValue        ,Num_Thickness   ,N_std           ,delta_K         ,delta_Eps_1     ,delta_Eps_2     ,
+4.10256409e+011,+2.13284393e+000,-1.32477526e-003,-2.27659718e-001,+4.54902149e+000,-5.65107777e-003,+2.13284393e+000,-1.32477526e-003,-2.27817324e-001,+4.01417603e+002,+4.54902149e+000,-5.65107777e-003,+4.29662046e-005,+7.39585431e-003,-3.22145522e-001,+7.28922814e-001,-3.22145522e-001,+7.28922814e-001,+7.96935510e-001,+7.96935510e-001,                ,                ,                ,                ,                ,                ,+4.30074618e-005,+1.83166467e-004,+1.83342567e-004
+4.13919412e+011,+2.13259260e+000,-1.17896742e-003,-2.04411915e-001,+4.54794982e+000,-5.02851439e-003,+2.13259260e+000,-1.17896742e-003,-2.04553426e-001,+4.03561000e+002,+4.54794982e+000,-5.02851439e-003,+4.02891583e-005,+6.99685118e-003,-3.06985036e-001,+7.45822489e-001,-3.06985036e-001,+7.45822489e-001,+8.06530221e-001,+8.06530221e-001,                ,                ,                ,                ,                ,                ,+4.03271640e-005,+1.71745633e-004,+1.71907824e-004
+4.17582416e+011,+2.13273795e+000,+1.64109247e-004,+2.87054173e-002,+4.54857114e+000,+7.00004038e-004,+2.13273795e+000,+1.64109247e-004,+2.87252896e-002,+4.03046963e+002,+4.54857114e+000,+7.00004038e-004,+4.01579983e-005,+7.03567532e-003,-2.87882632e-001,+7.62042106e-001,-2.87882632e-001,+7.62042106e-001,+8.14607010e-001,+8.14607010e-001,                ,                ,                ,                ,                ,                ,+4.01952215e-005,+1.71306167e-004,+1.71464929e-004
+4.21245419e+011,+2.13213623e+000,+2.30064558e-004,+4.05950912e-002,+4.54600486e+000,+9.81057962e-004,+2.13213623e+000,+2.30064558e-004,+4.06231946e-002,+4.02566534e+002,+4.54600486e+000,+9.81057962e-004,+3.98845838e-005,+7.04895729e-003,-2.70417965e-001,+7.81571593e-001,-2.70417965e-001,+7.81571593e-001,+8.27030852e-001,+8.27030852e-001,                ,                ,                ,                ,                ,                ,+3.99209186e-005,+1.70097101e-004,+1.70252026e-004
+4.24908423e+011,+2.13275990e+000,+1.11791677e-003,+1.98972667e-001,+4.54866354e+000,+4.76849612e-003,+2.13275990e+000,+1.11791677e-003,+1.99110413e-001,+4.03095736e+002,+4.54866354e+000,+4.76849612e-003,+3.87397986e-005,+6.90606424e-003,-2.46349064e-001,+8.02020249e-001,-2.46349064e-001,+8.02020249e-001,+8.39001992e-001,+8.39001992e-001,                ,                ,                ,                ,                ,                ,+3.87744916e-005,+1.65332071e-004,+1.65479977e-004
+4.28571427e+011,+2.13189795e+000,+1.78973179e-003,+3.21291898e-001,+4.54498568e+000,+7.63105108e-003,+2.13189795e+000,+1.78973179e-003,+3.21514324e-001,+4.02379938e+002,+4.54498568e+000,+7.63105108e-003,+3.87018981e-005,+6.95867583e-003,-2.23777741e-001,+8.21653583e-001,-2.23777741e-001,+8.21653583e-001,+8.51581522e-001,+8.51581522e-001,                ,                ,                ,                ,                ,                ,+3.87359518e-005,+1.65155649e-004,+1.65300725e-004
+4.32234430e+011,+2.13227183e+000,+1.74014699e-003,+3.15060459e-001,+4.54658015e+000,+7.42093281e-003,+2.13227183e+000,+1.74014699e-003,+3.15278571e-001,+4.04002627e+002,+4.54658015e+000,+7.42093281e-003,+3.65906726e-005,+6.63520825e-003,-1.95542706e-001,+8.45803921e-001,-1.95542706e-001,+8.45803921e-001,+8.68113600e-001,+8.68113600e-001,                ,                ,                ,                ,                ,                ,+3.66223356e-005,+1.56169977e-004,+1.56304896e-004
+4.35897434e+011,+2.13214992e+000,+2.84304211e-003,+5.19106197e-001,+4.54605518e+000,+1.21235840e-002,+2.13214992e+000,+2.84304211e-003,+5.19465567e-001,+4.03316305e+002,+4.54605518e+000,+1.21235840e-002,+3.65479609e-005,+6.68352741e-003,-1.63359809e-001,+8.65524655e-001,-1.63359808e-001,+8.65524655e-001,+8.80806083e-001,+8.80806083e-001,                ,                ,                ,                ,                ,                ,+3.65790364e-005,+1.56059455e-004,+1.56191793e-004
+4.39560438e+011,+2.13133964e+000,+2.99072932e-003,+5.50660994e-001,+4.54259972e+000,+1.27485199e-002,+2.13133964e+000,+2.99072932e-003,+5.51042209e-001,+4.03476530e+002,+4.54259972e+000,+1.27485199e-002,+3.57673724e-005,+6.59565482e-003,-1.31142632e-001,+8.86734341e-001,-1.31142632e-001,+8.86734341e-001,+8.96379485e-001,+8.96379485e-001,                ,                ,                ,                ,                ,                ,+3.57972909e-005,+1.52678957e-004,+1.52806311e-004
+4.43223441e+011,+2.13112291e+000,+3.02569077e-003,+5.61740674e-001,+4.54167571e+000,+1.28962378e-002,+2.13112291e+000,+3.02569077e-003,+5.62129559e-001,+4.03440432e+002,+4.54167571e+000,+1.28962378e-002,+3.51525916e-005,+6.53621827e-003,-9.28506493e-002,+9.07972652e-001,-9.28506493e-002,+9.07972652e-001,+9.12707828e-001,+9.12707828e-001,                ,                ,                ,                ,                ,                ,+3.51815253e-005,+1.50041883e-004,+1.50165031e-004
+4.46886445e+011,+2.13053550e+000,+3.17758224e-003,+5.94815928e-001,+4.53917141e+000,+1.35399035e-002,+2.13053550e+000,+3.17758224e-003,+5.95227711e-001,+4.03030285e+002,+4.53917141e+000,+1.35399035e-002,+3.48849823e-005,+6.53997872e-003,-5.17046952e-002,+9.26180306e-001,-5.17046951e-002,+9.26180306e-001,+9.27622410e-001,+9.27622410e-001,                ,                ,                ,                ,                ,                ,+3.49132270e-005,+1.48869265e-004,+1.48989439e-004
+4.50549449e+011,+2.13006953e+000,+2.80052559e-003,+5.28531184e-001,+4.53718837e+000,+1.19306284e-002,+2.13006953e+000,+2.80052559e-003,+5.28897079e-001,+4.04944054e+002,+4.53718837e+000,+1.19306284e-002,+3.28401362e-005,+6.20700915e-003,-6.49095478e-003,+9.43924374e-001,-6.49095480e-003,+9.43924374e-001,+9.43946691e-001,+9.43946691e-001,                ,                ,                ,                ,                ,                ,+3.28662960e-005,+1.40087633e-004,+1.40198931e-004
+4.54212452e+011,+2.13001097e+000,+2.66878713e-003,+5.07763618e-001,+4.53693960e+000,+1.13690917e-002,+2.13001097e+000,+2.66878713e-003,+5.08115135e-001,+4.05225139e+002,+4.53693960e+000,+1.13690917e-002,+3.21219183e-005,+6.12053367e-003,+4.48218447e-002,+9.56906244e-001,+4.48218446e-002,+9.56906244e-001,+9.57955405e-001,+9.57955405e-001,                ,                ,                ,                ,                ,                ,+3.21470477e-005,+1.37011664e-004,+1.37118581e-004
+4.57875456e+011,+2.12970162e+000,+2.75233775e-003,+5.27883030e-001,+4.53562143e+000,+1.17233164e-002,+2.12970162e+000,+2.75233775e-003,+5.28248476e-001,+4.05826765e+002,+4.53562143e+000,+1.17233164e-002,+3.12598054e-005,+6.00422075e-003,+9.82598835e-002,+9.63572049e-001,+9.82598834e-002,+9.63572049e-001,+9.68569099e-001,+9.68569099e-001,                ,                ,                ,                ,                ,                ,+3.12838450e-005,+1.33320324e-004,+1.33422586e-004
